time_seconds,time_minutes,actual_flow_rate,pulse_counts,pulse_counts_per_minute,observed_flow_rate,smoothed_flow_rate,event1_rate,event2_rate,event3_rate
1983,34,0.04962411696767841,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1984,34,0.04961788099034361,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1985,34,0.049610645555770806,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1986,34,0.04960246273549039,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1987,34,0.049593394996669225,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1988,34,0.04958351451779012,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1989,34,0.04957290239793203,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1990,34,0.04956164776831427,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1991,34,0.049549846815838926,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1992,34,0.049537601729329625,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1993,34,0.049525019580011945,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1994,34,0.04951221114850121,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1995,34,0.04949928971114935,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1996,34,0.04948636979904785,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1997,34,0.0494735659432836,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1998,34,0.049460991420194576,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
1999,34,0.04944875701037285,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2000,34,0.049436969785011504,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2001,34,0.04942573193289233,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2002,34,0.049415139640866315,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2003,34,0.04940528204009238,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2004,34,0.04939624022957979,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2005,34,0.04938808638773236,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2006,34,0.04938088298162869,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2007,34,0.049374682082701606,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2008,34,0.049369524796314415,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2009,34,0.04936544081148374,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2010,34,0.049362448075682054,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2011,34,0.049360552598283106,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2012,34,0.049359748384803476,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2013,34,0.049360017502661016,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2014,34,0.049361330277729314,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2015,34,0.04936364561953511,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2016,34,0.04936691147153549,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2017,34,0.04937106538154152,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2018,34,0.049376035186038766,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2019,34,0.04938173980090704,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2020,34,0.04938809010987613,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2021,34,0.049394989940983375,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2022,34,0.04940233712033481,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2023,34,0.04941002459162472,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2024,34,0.04941794158914783,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2025,34,0.049425974851452364,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2026,34,0.049434009862337064,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2027,34,0.0494419321055953,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2028,34,0.04944962831975934,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2029,34,0.04945698773909727,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2030,34,0.04946390330726609,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2031,34,0.04947027285032391,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2032,34,0.04947600019624946,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2033,34,0.04948099622870329,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2034,34,0.04948517986348532,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2035,34,0.04948847893699058,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2036,34,0.049490830996928914,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2037,34,0.04949218398664558,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2038,34,0.0494924968155448,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2039,34,0.04949173980936703,0.0,0.0,0.0,0.30161371590537206,0.05,0.0,0.0
2040,35,0.049489895035386304,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2041,35,0.04948695649896475,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2042,35,0.04948293020931102,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2043,35,0.04947783411372185,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2044,35,0.04947169790102745,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2045,35,0.04946456267639409,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2046,35,0.049456480511046896,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2047,35,0.04944751387184613,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2048,35,0.04943773493696662,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2049,35,0.04942722480517801,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2050,35,0.04941607260738896,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2051,35,0.0494043745301895,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2052,35,0.049392232762089885,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2053,35,0.049379754374000995,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2054,35,0.04936705014622205,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2055,35,0.04935423335478756,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2056,35,0.04934141853047026,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2057,35,0.04932872020403691,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2058,35,0.04931625165150402,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2059,35,0.04930412365314087,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2060,35,0.049292443279816384,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2061,35,0.04928131271998688,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2062,35,0.0492708281601765,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2063,35,0.04926107873121599,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2064,35,0.04925214553178512,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2065,35,0.049244100739956845,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2066,35,0.049237006822477586,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2067,35,0.049230915850446644,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2068,35,0.049225868928892476,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2069,35,0.0492218957464955,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2070,35,0.049219014250390686,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2071,35,0.0492172304496129,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2072,35,0.04921653834933858,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2073,35,0.04921692001664402,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2074,35,0.04921834577705997,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2075,35,0.04922077453976901,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2076,35,0.049224154247882713,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2077,35,0.04922842244886533,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2078,35,0.04923350697885428,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2079,35,0.04923932675337989,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2080,35,0.049245792655821165,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2081,35,0.0492528085138633,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2082,35,0.04926027215325893,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2083,35,0.04926807651734755,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2084,35,0.04927611084006782,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2085,35,0.049284261859610594,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2086,35,0.04929241505941586,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2087,35,0.049300455922917,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2088,35,0.04930827118828492,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2089,35,0.04931575008942508,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2090,35,0.049322785569630496,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2091,35,0.049329275454594014,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2092,35,0.049335123571927784,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2093,35,0.049340240804924475,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2094,35,0.04934454606901478,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2095,35,0.04934796720022325,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2096,35,0.04935044174588791,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2097,35,0.049351917648980906,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2098,35,0.04935235381853205,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2099,35,0.04935172057990608,0.0,0.0,0.0,0.23643845613296705,0.05,0.0,0.0
2100,36,0.049350000000000005,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2101,36,0.04934718608379764,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2102,36,0.04934328484012804,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2103,36,0.04933831421590699,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2104,36,0.049332303899582514,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2105,36,0.049325294995937394,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2106,36,0.049317339575811935,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2107,36,0.04930850010568034,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2108,36,0.04929884876333003,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2109,36,0.049288466647141996,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2110,36,0.04927744288763492,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2111,36,0.049265873671007626,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2112,36,0.049253861185377806,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2113,36,0.04924151250126252,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2114,36,0.0492289383985659,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2115,36,0.04921625215292608,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2116,36,0.049203568294718114,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2117,36,0.04919100135430983,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2118,36,0.049178664607317485,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2119,36,0.0491666688336089,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2120,36,0.049155121103650196,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2121,36,0.04914412360549363,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2122,36,0.04913377252525802,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2123,36,0.04912415699336752,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2124,36,0.04911535810809402,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2125,36,0.04910744804710133,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2126,36,0.04910048927672545,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2127,36,0.04909453386765401,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2128,36,0.04908962292450251,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2129,36,0.04908578613553717,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2130,36,0.049083041447477466,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2131,36,0.04908139486894153,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2132,36,0.04908084040468779,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2133,36,0.04908136012137329,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2134,36,0.04908292434410825,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2135,36,0.04908549198165347,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2136,36,0.04908901097669749,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2137,36,0.049093418876280256,1.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2138,36,0.04909864351611366,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2139,36,0.04910460381130122,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2140,36,0.04911121064479388,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2141,36,0.049118367843847564,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2142,36,0.049125973233784315,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2143,36,0.04913391975751187,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2144,36,0.04914209664853583,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2145,36,0.049150390644612754,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2146,36,0.04915868722874712,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2147,36,0.04916687188393551,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2148,36,0.049174831347910855,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2149,36,0.04918245485413931,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2150,36,0.04918963534547343,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2151,36,0.04919627064716433,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2152,36,0.0492022645863812,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2153,36,0.04920752804597248,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2154,36,0.04921197994092348,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2155,36,0.049215548106812036,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2156,36,0.049218170090528326,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2157,36,0.04921979383459534,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2158,36,0.04922037824759256,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2159,36,0.04921989365443315,0.0,1.0,0.6,0.21992811891165914,0.05,0.0,0.0
2160,37,0.24609161060780646,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2161,37,0.24607828826753408,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2162,37,0.24605953129321748,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2163,37,0.24603542941715342,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2164,37,0.24600613107929353,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2165,37,0.2459718418012572,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2166,37,0.24593282193494537,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2167,37,0.24588938381042227,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2168,37,0.24584188831431256,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2169,37,0.24579074093620212,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2170,37,0.2457363873263596,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2171,37,0.2456793084134483,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2172,37,0.24562001513571968,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2173,37,0.245559042843416,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2174,37,0.24549694543370917,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2175,37,0.24543428928243463,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2176,37,0.2453716470391067,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2177,37,0.2453095913531974,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2178,37,0.24524868860041518,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2179,37,0.24518949267772003,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2180,37,0.2451325389350576,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2181,37,0.24507833831029818,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2182,37,0.24502737173163888,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2183,37,0.24498008484879777,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2184,37,0.24493688315072523,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2185,37,0.2448981275233256,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2186,37,0.24486413029585835,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2187,37,0.24483515181933463,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2188,37,0.24481139761439963,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2189,37,0.24479301611994586,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2190,37,0.24478009706712622,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2191,37,0.24477267049658122,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2192,37,0.24477070642964668,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2193,37,0.2447741151971458,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2194,37,0.24478274842216172,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2195,37,0.24479640064602454,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2196,37,0.24481481157969737,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2197,37,0.24483766895589432,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2198,37,0.2448646119506834,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2199,37,0.24489523513708505,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2200,37,0.24492909292735093,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2201,37,0.2449657044552517,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2202,37,0.24500455884488287,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2203,37,0.24504512080826266,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2204,37,0.2450868365103927,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2205,37,0.2451291396375236,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2206,37,0.24517145760213996,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2207,37,0.2452132178166809,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2208,37,0.24525385396726168,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2209,37,0.2452928122186578,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2210,37,0.2453295572825712,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2211,37,0.24536357828269056,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2212,37,0.24539439435228932,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2213,37,0.24542155990303166,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2214,37,0.24544466950726007,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2215,37,0.24546336234027422,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2216,37,0.24547732613392945,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2217,37,0.24548630059823986,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2218,37,0.245490080273496,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2219,37,0.24548851678165126,0.0,0.0,0.0,0.2507619692213276,0.05,0.2,0.0
2220,38,0.24548152045230856,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2221,38,0.24546906130549312,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2222,38,0.24545116938044448,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2223,38,0.2454279344068243,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2224,38,0.2453995048219434,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2225,38,0.24536608614477476,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2226,38,0.2453279387245675,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2227,38,0.24528537488872817,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2228,38,0.24523875552121807,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2229,38,0.24518848610895438,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2230,38,0.24513501229953122,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2231,38,0.2450788150189319,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2232,38,0.2450204052027223,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2233,38,0.2449603181984536,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2234,38,0.24489910790060065,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2235,38,0.24483734068229684,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2236,38,0.24477558919034867,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2237,38,0.24471442607151467,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2238,38,0.2446544176987845,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2239,38,0.24459611796639352,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2240,38,0.24454006222155752,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2241,38,0.2444867613994114,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2242,38,0.24443669642541135,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2243,38,0.2443903129465288,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2244,38,0.2443480164489623,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2245,38,0.24431016781585893,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2246,38,0.244277079373715,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2247,38,0.24424901147077366,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2248,38,0.2442261696249061,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2249,38,0.24420870227222577,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2250,38,0.2441966991411009,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2251,38,0.2441901902693819,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2252,38,0.24418914567560918,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2253,38,0.24419347568780497,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2254,38,0.24420303192624626,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2255,38,0.24421760892945138,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2256,38,0.2442369464055665,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2257,38,0.2442607320844833,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2258,38,0.24428860513944195,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2259,38,0.24432016014062982,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2260,38,0.24435495149746014,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2261,38,0.24439249834085963,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2262,38,0.2444322897920748,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2263,38,0.24447379056026933,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2264,38,0.2445164468075852,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2265,38,0.2445596922174078,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2266,38,0.24460295419935152,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2267,38,0.24464566016297978,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2268,38,0.2446872437915269,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2269,38,0.24472715124688224,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2270,38,0.24476484723785621,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2271,38,0.24479982088524088,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2272,38,0.24483159131940785,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2273,38,0.244859712949114,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2274,38,0.24488378034378944,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2275,38,0.2449034326758163,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2276,38,0.24491835767412717,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2277,38,0.24492829504580801,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
2278,38,0.2449330393282163,0.0,0.0,0.0,0.33168933717463356,0.05,0.2,0.0
